latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.3053,126.2402,310.2,1.2,1.1,2015-04-22,0502,Aqua,MODIS,30,6.03,297.5,7.3,D,0
33.399,126.3482,310.5,1.2,1.1,2015-04-22,0502,Aqua,MODIS,31,6.03,297.6,7.5,D,0
36.4123,128.159,307.3,1.1,1,2015-04-23,0228,Terra,MODIS,47,6.03,293.3,5.6,D,2
35.9525,129.3893,314.7,1.2,1.1,2015-04-23,0228,Terra,MODIS,44,6.03,300.5,10.3,D,2
35.9339,128.2942,314.3,1.1,1,2015-04-23,0229,Terra,MODIS,62,6.03,297.6,7.7,D,2
36.1573,126.9921,312.9,1.1,1,2015-04-25,0216,Terra,MODIS,0,6.03,300,6.2,D,0
37.4829,129.0521,314.2,1,1,2015-04-25,0216,Terra,MODIS,69,6.03,300.8,9.1,D,2
36.986,126.6961,320.9,1.2,1.1,2015-04-25,0216,Terra,MODIS,39,6.03,304.7,13.9,D,2
36.9844,126.709,322.3,1.2,1.1,2015-04-25,0216,Terra,MODIS,55,6.03,306.7,16.6,D,2
36.2542,127.1035,330.4,1.1,1,2015-04-25,0216,Terra,MODIS,84,6.03,300,25.1,D,0
35.1584,128.8649,314.2,1,1,2015-04-25,0217,Terra,MODIS,34,6.03,301.8,7.1,D,0
33.5394,126.7944,318.8,1.1,1,2015-04-25,0217,Terra,MODIS,70,6.03,302,10.7,D,0
33.5406,126.7127,334.3,1.1,1,2015-04-25,0217,Terra,MODIS,86,6.03,299.9,32.3,D,0
33.4431,126.5368,328.4,1.1,1,2015-04-25,0217,Terra,MODIS,81,6.03,300.4,23.4,D,0
33.4379,126.5292,311.7,1.1,1,2015-04-25,0217,Terra,MODIS,37,6.03,300.6,7.3,D,0
33.4313,126.3603,316,1.1,1,2015-04-25,0217,Terra,MODIS,62,6.03,302.5,7.9,D,0
33.4298,126.3722,321.3,1.1,1,2015-04-25,0217,Terra,MODIS,74,6.03,301.7,13.9,D,0
33.2925,126.3537,311.1,1.1,1,2015-04-25,0217,Terra,MODIS,43,6.03,299.9,5.2,D,2
37.9958,126.7943,360.3,2,1.4,2015-04-26,0259,Terra,MODIS,100,6.03,299.2,230,D,0
37.9836,126.7905,325.9,2,1.4,2015-04-26,0259,Terra,MODIS,81,6.03,297,51.4,D,0
33.3972,126.3452,319.6,1.2,1.1,2015-04-26,0437,Aqua,MODIS,65,6.03,305.8,12.8,D,0
36.2277,127.6695,317.5,1,1,2015-04-26,0438,Aqua,MODIS,42,6.03,300.1,7.3,D,0
35.1186,128.1046,322.7,1,1,2015-04-26,0438,Aqua,MODIS,75,6.03,308.3,12,D,0
35.0541,126.5078,315.5,1.1,1,2015-04-26,0438,Aqua,MODIS,64,6.03,302.1,7.5,D,0
36.226,127.6586,318,1,1,2015-04-26,0438,Aqua,MODIS,51,6.03,298.7,7.5,D,0
36.2366,127.6673,319.1,1,1,2015-04-26,0438,Aqua,MODIS,57,6.03,301.5,9.5,D,0
36.2349,127.6564,316.7,1,1,2015-04-26,0438,Aqua,MODIS,40,6.03,301.1,7,D,0
36.4839,126.5142,342.2,1.1,1,2015-04-26,0438,Aqua,MODIS,91,6.03,296.6,46.7,D,0
36.482,126.5026,316.2,1.1,1,2015-04-26,0438,Aqua,MODIS,57,6.03,294.6,10.7,D,0
37.5444,126.6647,313.9,1,1,2015-04-26,0438,Aqua,MODIS,48,6.03,300.5,5.3,D,2
37.9551,126.7463,327.6,1,1,2015-04-26,0438,Aqua,MODIS,81,6.03,300.5,18.2,D,0
37.9534,126.7348,324.3,1,1,2015-04-26,0438,Aqua,MODIS,77,6.03,301.4,14.2,D,0
37.9694,126.7784,326.6,1,1,2015-04-26,0438,Aqua,MODIS,37,6.03,300.4,15.5,D,0
37.9801,126.7876,325.2,1,1,2015-04-26,0439,Aqua,MODIS,14,6.03,300.7,13.9,D,0
37.9998,126.7947,325.2,1,1,2015-04-26,0439,Aqua,MODIS,67,6.03,300.8,14.6,D,0
37.9783,126.7762,335.2,1,1,2015-04-26,0439,Aqua,MODIS,85,6.03,302.2,26.9,D,0
37.9908,126.7969,324.4,1,1,2015-04-26,0439,Aqua,MODIS,78,6.03,300.9,15,D,0
38.5586,128.2778,324.6,2.2,1.4,2015-04-26,1403,Terra,MODIS,100,6.03,291.6,74,N,0
38.5607,128.3057,306.7,2.2,1.4,2015-04-26,1403,Terra,MODIS,69,6.03,290.9,24.7,N,0
38.5734,128.2994,306.1,3.8,1.8,2015-04-26,1817,Aqua,MODIS,67,6.03,289.4,56.3,N,0
38.5584,128.2907,302.2,3.8,1.8,2015-04-26,1817,Aqua,MODIS,42,6.03,288.8,41.3,N,0
38.5565,128.286,321.7,1.4,1.2,2015-04-27,0203,Terra,MODIS,70,6.03,305,18,D,0
38.1369,126.9896,311.1,1.7,1.3,2015-04-27,0204,Terra,MODIS,48,6.03,297.9,10,D,0
38.1387,126.9701,320.6,1.7,1.3,2015-04-27,0204,Terra,MODIS,73,6.03,298.5,26.1,D,0
38.1409,126.9644,314.2,1.7,1.3,2015-04-27,0204,Terra,MODIS,26,6.03,298.7,12.2,D,0
38.139,126.9839,318,1.7,1.3,2015-04-27,0204,Terra,MODIS,65,6.03,298.1,19.7,D,0
38.0057,126.8216,314.9,1.7,1.3,2015-04-27,0204,Terra,MODIS,60,6.03,298.6,13.9,D,0
36.983,126.7019,319.4,1.7,1.3,2015-04-27,0204,Terra,MODIS,0,6.03,303.3,23.1,D,2
36.9856,126.6952,319.4,1.7,1.3,2015-04-27,0204,Terra,MODIS,20,6.03,302.9,19.3,D,2
33.5407,126.7885,319.9,1.5,1.2,2015-04-27,0205,Terra,MODIS,72,6.03,303.7,18.2,D,0
33.5382,126.7065,323.3,1.5,1.2,2015-04-27,0205,Terra,MODIS,72,6.03,300.5,27.1,D,0
33.5366,126.7227,322.7,1.5,1.2,2015-04-27,0205,Terra,MODIS,76,6.03,300.8,26.5,D,0
33.2824,126.2045,312.9,1.6,1.2,2015-04-27,0205,Terra,MODIS,49,6.03,300.5,10.6,D,0
33.2806,126.2218,314.6,1.6,1.2,2015-04-27,0205,Terra,MODIS,52,6.03,300.5,14.4,D,0
33.2821,126.1965,315,2.3,1.5,2015-04-27,0520,Aqua,MODIS,18,6.03,300.5,20.6,D,0
33.2835,126.2037,319,2.3,1.5,2015-04-27,0520,Aqua,MODIS,61,6.03,300.3,35.2,D,0
33.2839,126.2204,313.6,2.3,1.5,2015-04-27,0520,Aqua,MODIS,29,6.03,299.7,18.9,D,0
33.532,126.6962,312.6,2.4,1.5,2015-04-27,0520,Aqua,MODIS,31,6.03,301.7,17.2,D,0
38.0204,126.8174,342,2.8,1.6,2015-04-27,0521,Aqua,MODIS,91,6.03,300.6,175.7,D,0
38.1463,126.9686,314.9,2.9,1.6,2015-04-27,0521,Aqua,MODIS,52,6.03,299.2,28.5,D,0
38.1317,126.9694,337.5,2.9,1.6,2015-04-27,0521,Aqua,MODIS,88,6.03,300.3,152.2,D,0
38.0025,126.8272,313.7,2.8,1.6,2015-04-27,0521,Aqua,MODIS,52,6.03,299.4,24.2,D,0
38.0169,126.8256,347.9,2.8,1.6,2015-04-27,0521,Aqua,MODIS,94,6.03,300.7,228.8,D,0
38.006,126.8189,318.3,2.8,1.6,2015-04-27,0521,Aqua,MODIS,52,6.03,300.2,38.1,D,0
38.0223,126.8499,318.4,2.8,1.6,2015-04-27,0521,Aqua,MODIS,54,6.03,298.1,40.7,D,0
38.1338,127.0024,315.1,2.9,1.6,2015-04-27,0521,Aqua,MODIS,55,6.03,298.7,31.6,D,0
38.134,126.9971,322.3,2.9,1.6,2015-04-27,0522,Aqua,MODIS,75,6.03,298.8,64.9,D,0
38.1321,126.9642,333.4,2.9,1.6,2015-04-27,0522,Aqua,MODIS,85,6.03,300.2,125.2,D,0
38.0435,126.8486,325.7,2,1.4,2015-04-27,1308,Terra,MODIS,100,6.03,274.7,75.2,N,0
38.1276,126.9745,323.9,1.4,1.2,2015-04-28,0246,Terra,MODIS,81,6.03,298.5,26.7,D,0
37.999,126.818,318,1.4,1.2,2015-04-28,0247,Terra,MODIS,50,6.03,302.3,10.5,D,0
38.0645,126.8697,317.3,1.4,1.2,2015-04-28,0247,Terra,MODIS,68,6.03,296.2,13.5,D,0
38.0571,126.8517,344.4,1.4,1.2,2015-04-28,0247,Terra,MODIS,93,6.03,300.6,67.9,D,0
38.0543,126.8667,343.6,1.4,1.2,2015-04-28,0247,Terra,MODIS,93,6.03,298.6,66.6,D,0
37.996,126.7944,324.5,1.4,1.2,2015-04-28,0247,Terra,MODIS,80,6.03,304.2,21.1,D,0
37.9932,126.8096,341.2,1.4,1.2,2015-04-28,0247,Terra,MODIS,91,6.03,302.4,58.6,D,0
38.1455,126.9711,307.1,1.3,1.1,2015-04-28,0426,Aqua,MODIS,7,6.03,282.2,5.8,D,0
38.1232,126.9627,318.7,1.3,1.1,2015-04-28,0426,Aqua,MODIS,73,6.03,282.7,19.5,D,0
38.1481,126.9855,312.5,1.3,1.1,2015-04-28,0426,Aqua,MODIS,60,6.03,285.8,11.2,D,0
38.2664,127.0793,313.9,1,1,2015-04-30,0234,Terra,MODIS,32,6.03,298.8,5.8,D,0
38.2645,127.091,320.2,1,1,2015-04-30,0234,Terra,MODIS,70,6.03,298.8,12.1,D,0
38.1517,126.9826,330.1,1,1,2015-04-30,0234,Terra,MODIS,82,6.03,301.8,22.7,D,0
38.1498,126.9942,314.6,1,1,2015-04-30,0234,Terra,MODIS,47,6.03,299.6,5.7,D,0
38.1343,126.9233,322.5,1,1,2015-04-30,0234,Terra,MODIS,20,6.03,301.2,10.7,D,0
37.2913,127.8019,313.9,1.1,1.1,2015-04-30,0234,Terra,MODIS,46,6.03,299.1,8.6,D,0
38.1324,126.9351,322.8,1,1,2015-04-30,0234,Terra,MODIS,39,6.03,300.5,11,D,0
38.2957,127.851,312.3,1.1,1,2015-04-30,0234,Terra,MODIS,39,6.03,294.1,8.8,D,0
38.2736,127.0934,332.5,1,1,2015-04-30,0234,Terra,MODIS,84,6.03,302.1,26.5,D,0
37.0868,126.918,314.7,1.1,1,2015-04-30,0235,Terra,MODIS,51,6.03,298.7,6.4,D,0
37.0887,126.9063,315.9,1.1,1,2015-04-30,0235,Terra,MODIS,59,6.03,300.1,8,D,0
37.0796,126.904,315.1,1.1,1,2015-04-30,0235,Terra,MODIS,34,6.03,298.7,6.9,D,0
36.9219,127.0668,315.5,1.1,1,2015-04-30,0235,Terra,MODIS,47,6.03,299.6,7.4,D,0
35.3627,128.7073,307.9,1.3,1.1,2015-04-30,0235,Terra,MODIS,0,6.03,290.9,4.8,D,2
35.169,126.8513,312.9,1.1,1,2015-04-30,0235,Terra,MODIS,41,6.03,294.4,5.7,D,2
38.121,126.9422,328.4,1.9,1.3,2015-04-30,0414,Aqua,MODIS,70,6.03,299.2,43.1,D,0
38.1284,126.9176,326.7,1.9,1.3,2015-04-30,0414,Aqua,MODIS,79,6.03,297.7,39.8,D,0
38.1575,126.997,313.6,1.9,1.3,2015-04-30,0414,Aqua,MODIS,54,6.03,297.8,12.5,D,0
38.1531,126.9758,321.7,1.9,1.3,2015-04-30,0414,Aqua,MODIS,73,6.03,299.4,30.1,D,0
38.2585,127.0886,391.5,1.8,1.3,2015-04-30,0414,Aqua,MODIS,100,6.03,303.6,487.4,D,0
38.2543,127.0681,344.8,1.9,1.3,2015-04-30,0414,Aqua,MODIS,92,6.03,299.2,109.3,D,0
38.2701,127.0847,324.4,1.8,1.3,2015-04-30,0414,Aqua,MODIS,75,6.03,298.4,37.7,D,0
38.101,126.9321,346.8,1.9,1.3,2015-04-30,0414,Aqua,MODIS,94,6.03,302.5,120.5,D,0
38.0966,126.9108,333.5,1.9,1.3,2015-04-30,0414,Aqua,MODIS,86,6.03,304.2,62.4,D,0
38.1168,126.9482,330.9,1.9,1.3,2015-04-30,0414,Aqua,MODIS,84,6.03,299.6,53.9,D,0
38.1126,126.9277,358.2,1.9,1.3,2015-04-30,0414,Aqua,MODIS,99,6.03,299,185.4,D,0
38.1093,126.9463,344,1.9,1.3,2015-04-30,0414,Aqua,MODIS,92,6.03,299.8,105.3,D,0
38.105,126.9259,368,1.9,1.3,2015-04-30,0414,Aqua,MODIS,100,6.03,303.1,258.6,D,0
38.1005,126.9047,324,1.9,1.3,2015-04-30,0414,Aqua,MODIS,76,6.03,302.2,31.2,D,0
38.1166,126.9214,327.6,1.9,1.3,2015-04-30,0414,Aqua,MODIS,80,6.03,297.3,41.9,D,0
38.2734,127.0794,309.5,1,1,2015-04-30,1338,Terra,MODIS,77,6.03,286.5,11.1,N,0
36.9847,126.699,304.7,1,1,2015-04-30,1338,Terra,MODIS,61,6.03,289.3,7.5,N,2
36.9831,126.6879,300.6,1,1,2015-04-30,1338,Terra,MODIS,30,6.03,288.2,5,N,2
38.1676,126.9808,308.8,1,1,2015-04-30,1338,Terra,MODIS,76,6.03,286.9,10.6,N,0
38.178,126.9901,327.8,1,1,2015-04-30,1338,Terra,MODIS,100,6.03,289.2,27.5,N,0
38.1765,126.9788,316,1,1,2015-04-30,1338,Terra,MODIS,92,6.03,287.6,15.4,N,0
38.2629,127.07,301.2,1,1,2015-04-30,1338,Terra,MODIS,22,6.03,285,5.4,N,0
36.9827,126.69,316.9,1.2,1.1,2015-05-01,0457,Aqua,MODIS,57,6.03,300.9,10.6,D,2
38.163,126.9813,342.2,1.2,1.1,2015-05-01,0457,Aqua,MODIS,90,6.03,306.3,51.3,D,0
38.1614,126.9673,334.4,1.2,1.1,2015-05-01,0457,Aqua,MODIS,84,6.03,304.8,33.1,D,0
38.1729,126.9794,331.1,1.2,1.1,2015-05-01,0457,Aqua,MODIS,81,6.03,302.8,28.8,D,0
38.1713,126.9654,325.2,1.2,1.1,2015-05-01,0457,Aqua,MODIS,74,6.03,302.3,17.5,D,0
38.2638,127.073,327.3,1.3,1.1,2015-05-01,0457,Aqua,MODIS,76,6.03,306.7,22.2,D,0
38.2622,127.0588,318.6,1.3,1.1,2015-05-01,0457,Aqua,MODIS,8,6.03,303.2,8.4,D,0
38.2738,127.0712,321.5,1.3,1.1,2015-05-01,0457,Aqua,MODIS,55,6.03,302.7,12.5,D,0
38.2629,127.0653,334.8,1,1,2015-05-02,0222,Terra,MODIS,88,6.03,294.6,30.8,D,0
38.1567,126.964,306.4,1,1,2015-05-02,0222,Terra,MODIS,15,6.03,277.7,4.5,D,0
35.9426,129.2617,316.4,1,1,2015-05-02,0223,Terra,MODIS,54,6.03,302.1,7.6,D,0
35.9408,129.2729,319.1,1,1,2015-05-02,0223,Terra,MODIS,73,6.03,302.7,10.6,D,0
35.6739,129.3205,319.7,1,1,2015-05-02,0223,Terra,MODIS,68,6.03,303.2,10.1,D,0
35.4568,128.5271,314.2,1,1,2015-05-02,0223,Terra,MODIS,59,6.03,298.6,7.8,D,2
35.2306,128.91,317.5,1,1,2015-05-02,0223,Terra,MODIS,41,6.03,302.2,9.1,D,2
35.2458,128.155,315.1,1,1,2015-05-02,0223,Terra,MODIS,45,6.03,297.3,7.8,D,0
37.1632,128.4044,306.7,1.1,1.1,2015-05-04,0210,Terra,MODIS,51,6.03,295.4,4.8,D,0
36.9878,126.6955,316.1,1.4,1.2,2015-05-04,0210,Terra,MODIS,0,6.03,298.9,16.4,D,2
36.9861,126.7107,317,1.4,1.2,2015-05-04,0210,Terra,MODIS,32,6.03,301.6,17.4,D,2
35.0938,128.8598,316.1,1.1,1,2015-05-04,0211,Terra,MODIS,56,6.03,304.4,10.1,D,2
38.1583,126.9603,314.4,1.7,1.3,2015-05-05,0253,Terra,MODIS,67,6.03,297.5,17.2,D,0
36.9799,126.7038,312.2,1.7,1.3,2015-05-05,0253,Terra,MODIS,34,6.03,300.1,15.9,D,2
33.3978,126.3434,312.9,1.4,1.2,2015-05-05,0431,Aqua,MODIS,45,6.03,300.5,12.6,D,0
33.542,126.7941,310.9,1.3,1.1,2015-05-05,0431,Aqua,MODIS,43,6.03,299.5,8.7,D,0
35.0941,128.8443,318.1,1,1,2015-05-05,0431,Aqua,MODIS,0,6.03,306.8,11.3,D,2
37.6124,126.6218,315.8,1.2,1.1,2015-05-05,0432,Aqua,MODIS,55,6.03,302.7,9.2,D,0
35.1,128.2501,309,1.1,1,2015-05-05,0432,Aqua,MODIS,47,6.03,297.7,6.3,D,0
35.0981,128.2386,309.7,1.1,1,2015-05-05,0432,Aqua,MODIS,43,6.03,298.4,6.6,D,0
35.1272,128.1828,319.5,1.1,1,2015-05-05,0432,Aqua,MODIS,76,6.03,298.6,14.5,D,0
35.1863,128.2532,318.5,1.1,1,2015-05-05,0432,Aqua,MODIS,75,6.03,299.9,12.3,D,0
35.1924,128.2451,311.9,1.1,1,2015-05-05,0432,Aqua,MODIS,59,6.03,299,7.6,D,0
35.2215,128.1896,310.3,1.1,1,2015-05-05,0432,Aqua,MODIS,52,6.03,298.4,6.9,D,0
35.4066,128.4752,317.3,1.1,1,2015-05-05,0432,Aqua,MODIS,17,6.03,300.8,9.8,D,2
35.4153,128.4783,314.9,1.1,1,2015-05-05,0432,Aqua,MODIS,71,6.03,301.5,9.2,D,0
35.7359,127.5499,309.1,1.1,1.1,2015-05-05,0432,Aqua,MODIS,42,6.03,295.6,7,D,0
35.9322,128.2875,321,1.1,1,2015-05-05,0432,Aqua,MODIS,65,6.03,307.4,10.9,D,2
36.8571,126.4412,309.8,1.2,1.1,2015-05-05,0432,Aqua,MODIS,52,6.03,299.6,7.3,D,0
37.2901,127.8032,315.5,1.1,1,2015-05-05,0432,Aqua,MODIS,61,6.03,303.4,9.6,D,0
37.6042,126.8284,315.1,1.1,1.1,2015-05-05,0432,Aqua,MODIS,0,6.03,302.8,7.7,D,2
37.8594,126.8078,314.8,1.1,1.1,2015-05-05,0432,Aqua,MODIS,62,6.03,302,9.8,D,2
38.1559,126.9691,315.7,1.1,1,2015-05-05,0432,Aqua,MODIS,50,6.03,303.5,8.6,D,0
38.1538,126.9566,356,1.1,1,2015-05-05,0432,Aqua,MODIS,98,6.03,304,80.3,D,0
38.1518,126.9443,315.5,1.1,1,2015-05-05,0432,Aqua,MODIS,52,6.03,304.2,7.7,D,0
35.5959,126.8726,313.4,1.3,1.1,2015-05-07,0241,Terra,MODIS,69,6.03,300.4,9.2,D,0
35.1176,126.7715,322,1.3,1.1,2015-05-07,0241,Terra,MODIS,56,6.03,305.4,16,D,2
33.5413,126.798,313.7,1.4,1.2,2015-05-07,0242,Terra,MODIS,55,6.03,298.9,11.5,D,0
33.312,126.741,312.7,1.4,1.2,2015-05-07,0242,Terra,MODIS,38,6.03,298.1,8,D,0
33.544,126.7835,310.5,1.4,1.2,2015-05-07,0242,Terra,MODIS,24,6.03,298.9,8.1,D,0
33.5367,126.7861,312.7,2,1.4,2015-05-07,0419,Aqua,MODIS,35,6.03,299.3,19,D,0
33.5388,126.7807,310.6,2,1.4,2015-05-07,0419,Aqua,MODIS,30,6.03,299,16.2,D,0
33.2935,126.3535,320.1,1,1,2015-05-07,1343,Terra,MODIS,100,6.03,282.2,21,N,2
33.2799,126.2087,314,1.2,1.1,2015-05-08,0502,Aqua,MODIS,60,6.03,289.3,11.1,D,0
35.3607,128.6889,316.6,1.1,1.1,2015-05-09,0229,Terra,MODIS,70,6.03,297.1,8.9,D,0
36.98,126.8463,319.2,1,1,2015-05-09,0229,Terra,MODIS,25,6.03,302.6,9.4,D,2
36.9783,126.8574,316.6,1,1,2015-05-09,0229,Terra,MODIS,32,6.03,301,7.3,D,2
36.9527,126.7828,314.7,1,1,2015-05-09,0229,Terra,MODIS,0,6.03,299.1,7.2,D,2
36.1439,128.4461,320.1,1.1,1,2015-05-09,0229,Terra,MODIS,32,6.03,304.2,11.7,D,0
36.091,128.3778,321.7,1.1,1,2015-05-09,0229,Terra,MODIS,56,6.03,305.2,13,D,2
35.9288,128.9402,315.9,1.1,1.1,2015-05-09,0229,Terra,MODIS,39,6.03,299.7,9.6,D,0
35.3334,128.5054,314,1.1,1.1,2015-05-09,0229,Terra,MODIS,65,6.03,294.7,10.1,D,0
35.1931,128.698,322.1,1.1,1.1,2015-05-09,0229,Terra,MODIS,35,6.03,302.4,17.6,D,2
33.5295,126.7333,313.1,1,1,2015-05-09,0230,Terra,MODIS,57,6.03,293.8,8.9,D,0
33.5278,126.7442,324.1,1,1,2015-05-09,0230,Terra,MODIS,77,6.03,293.6,19.8,D,0
33.2873,126.2097,311.4,1,1,2015-05-09,0230,Terra,MODIS,39,6.03,296.2,5.3,D,0
33.2857,126.2203,310.3,1,1,2015-05-09,0230,Terra,MODIS,26,6.03,296.6,4.8,D,0
33.2767,126.2105,318.2,1,1,2015-05-10,0449,Aqua,MODIS,69,6.03,300.5,7.2,D,0
35.1162,128.103,311.5,1,1,2015-05-12,0438,Aqua,MODIS,68,6.03,296.9,7.3,D,0
37.4786,129.0557,311.7,1.3,1.1,2015-05-13,0204,Terra,MODIS,59,6.03,301.2,8.5,D,2
34.827,128.6037,309.6,1.2,1.1,2015-05-13,0205,Terra,MODIS,47,6.03,295.1,9.9,D,0
37.4714,127.6259,304.3,1.6,1.2,2015-05-14,0247,Terra,MODIS,26,6.03,288.4,4.9,D,0
36.9809,126.8432,315.3,1.4,1.2,2015-05-14,0247,Terra,MODIS,0,6.03,300.3,12.8,D,2
35.8437,128.3519,311.9,1.2,1.1,2015-05-14,0425,Aqua,MODIS,33,6.03,297.2,7.5,D,0
36.4398,127.3998,320.6,1.3,1.1,2015-05-14,0426,Aqua,MODIS,0,6.03,304.7,15.2,D,2
36.8588,126.445,315.9,1,1,2015-05-16,0235,Terra,MODIS,66,6.03,304.9,9.5,D,0
37.8551,126.8168,314.3,1,1,2015-05-16,0235,Terra,MODIS,50,6.03,302.7,6.9,D,0
37.6117,126.834,319.5,1.1,1,2015-05-16,0235,Terra,MODIS,70,6.03,304.8,8.9,D,2
37.2928,127.8093,313.6,1.1,1.1,2015-05-16,0235,Terra,MODIS,60,6.03,302.4,9.9,D,0
37.3912,126.7109,320.7,1,1,2015-05-16,0235,Terra,MODIS,0,6.03,308.8,11.1,D,2
37.0874,126.9141,317.9,1.1,1,2015-05-16,0235,Terra,MODIS,56,6.03,305.4,8.8,D,0
36.8131,127.0604,317.1,1.1,1,2015-05-16,0235,Terra,MODIS,56,6.03,304.6,10,D,0
36.6994,127.4154,317.9,1.1,1.1,2015-05-16,0235,Terra,MODIS,36,6.03,306.1,10.4,D,2
35.9985,126.9356,314.7,1.1,1,2015-05-16,0235,Terra,MODIS,65,6.03,301.6,7.3,D,0
35.7317,128.4651,307.4,1.3,1.1,2015-05-16,0235,Terra,MODIS,53,6.03,290.4,9.6,D,2
35.8956,128.3845,313.1,1.8,1.3,2015-05-16,0413,Aqua,MODIS,43,6.03,301.5,12.5,D,0
36.9834,126.6923,300.1,1,1,2015-05-16,1338,Terra,MODIS,17,6.03,288.6,5.3,N,2
35.9092,128.6184,322.2,1,1,2015-05-19,0444,Aqua,MODIS,60,6.03,306.6,12.7,D,2
37.4814,129.0545,314.9,1.1,1,2015-05-20,0210,Terra,MODIS,69,6.03,301.1,11.6,D,2
35.7297,128.4677,314,1.1,1,2015-05-20,0211,Terra,MODIS,44,6.03,303.2,9.3,D,2
35.4093,129.1622,309.8,1,1,2015-05-20,0211,Terra,MODIS,32,6.03,297,6.3,D,2
35.1553,128.8602,314.2,1.1,1,2015-05-20,0211,Terra,MODIS,33,6.03,302.7,7.6,D,0
35.2527,128.2487,312.9,1.1,1,2015-05-21,0431,Aqua,MODIS,43,6.03,301.2,5.6,D,0
35.1864,128.2527,316.8,1.1,1,2015-05-21,0431,Aqua,MODIS,63,6.03,303.2,8.8,D,0
35.2424,128.1483,315.8,1.1,1,2015-05-21,0431,Aqua,MODIS,61,6.03,303.3,8.4,D,0
35.3555,128.4356,315.3,1.1,1,2015-05-21,0431,Aqua,MODIS,43,6.03,303.8,6.8,D,0
35.7303,128.4641,321.3,1.1,1,2015-05-21,0431,Aqua,MODIS,58,6.03,310.9,14.3,D,2
35.8614,128.8271,325.5,1,1,2015-05-21,0431,Aqua,MODIS,66,6.03,311,13.1,D,2
35.9333,128.2879,322.5,1.1,1,2015-05-21,0431,Aqua,MODIS,64,6.03,307.9,11.2,D,2
36.809,127.0568,318.9,1.1,1.1,2015-05-21,0432,Aqua,MODIS,61,6.03,307,10.5,D,2
37.4882,129.0515,302.6,1.1,1,2015-05-22,1716,Aqua,MODIS,50,6.03,292.3,6,N,2
36.9798,126.8513,322.8,1.2,1.1,2015-05-23,0241,Terra,MODIS,57,6.03,307.9,16,D,2
36.9497,126.7809,318.4,1.2,1.1,2015-05-23,0241,Terra,MODIS,0,6.03,304.8,11.1,D,2
36.9821,126.7172,318.3,1.7,1.3,2015-05-23,0419,Aqua,MODIS,57,6.03,304.4,16.2,D,2
36.9794,126.7104,303.2,1,1,2015-05-23,1344,Terra,MODIS,48,6.03,290.1,6.7,N,2
36.997,126.3701,308,3.4,1.7,2015-05-24,0146,Terra,MODIS,0,6.03,297.4,28.5,D,2
37.9598,126.8364,316.3,1,1,2015-05-25,0229,Terra,MODIS,60,6.03,301,7.4,D,0
35.934,128.2911,322.8,1.1,1,2015-05-25,0229,Terra,MODIS,48,6.03,308.7,10.2,D,2
35.3347,128.5084,315.2,1.1,1.1,2015-05-25,0229,Terra,MODIS,39,6.03,302.3,7.9,D,0
36.7151,126.8182,316.7,2.6,1.6,2015-05-25,0407,Aqua,MODIS,53,6.03,302.7,31.9,D,2
36.9868,126.6908,306,1,1,2015-05-25,1332,Terra,MODIS,66,6.03,290,8.2,N,2
36.9886,126.7023,314.6,1,1,2015-05-25,1332,Terra,MODIS,90,6.03,291.4,14.3,N,2
36.9848,126.7016,303.6,1.2,1.1,2015-05-25,1747,Aqua,MODIS,18,6.03,289.3,8.6,N,2
37.5951,129.0125,312.9,1,1,2015-05-27,0216,Terra,MODIS,55,6.03,302.1,6.9,D,2
37.4866,129.0634,312.7,1,1,2015-05-27,0216,Terra,MODIS,30,6.03,302.3,7.5,D,2
37.4792,129.0503,314.3,1,1,2015-05-27,0216,Terra,MODIS,38,6.03,302.7,8.4,D,2
36.7922,128.6266,313.9,1,1,2015-05-27,0217,Terra,MODIS,44,6.03,300.2,4.1,D,0
35.2444,128.6207,317.2,1,1,2015-05-27,0217,Terra,MODIS,29,6.03,298,8.8,D,2
36.9797,127.4674,319.2,3.6,1.8,2015-05-27,0355,Aqua,MODIS,55,6.03,306.2,61.8,D,2
36.9718,127.4738,317.3,3.6,1.8,2015-05-27,0355,Aqua,MODIS,57,6.03,305.6,49.9,D,0
35.9091,128.619,327.4,1,1,2015-05-28,0437,Aqua,MODIS,42,6.03,313.4,10.9,D,2
35.6088,127.2917,320,1,1,2015-05-28,0437,Aqua,MODIS,61,6.03,305.7,9.3,D,0
36.8547,126.4422,324.8,1.1,1,2015-05-28,0438,Aqua,MODIS,74,6.03,307.7,16,D,0
37.4801,129.054,317.8,1,1,2015-05-28,0438,Aqua,MODIS,66,6.03,302.9,11.8,D,2
36.6977,127.2157,324.3,1,1,2015-05-28,0438,Aqua,MODIS,66,6.03,312.5,12.9,D,2
36.9859,126.6987,322.2,1.7,1.3,2015-05-29,0204,Terra,MODIS,0,6.03,305.7,24.6,D,2
36.9842,126.7172,319.5,1.6,1.3,2015-05-29,0204,Terra,MODIS,25,6.03,304.6,19,D,2
35.3378,128.5061,321.9,1.3,1.1,2015-05-29,0205,Terra,MODIS,72,6.03,303.5,16,D,0
36.9817,126.6973,323.6,1,1,2015-06-03,0223,Terra,MODIS,26,6.03,305.7,12.3,D,2
36.1584,126.9897,315,1,1,2015-06-03,0223,Terra,MODIS,0,6.03,302.7,6.4,D,0
